PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,category,session
-18.046682,7.85864,-3.0447166,-1.7819158,8.0609045,7.0938935,-1.0069538,4.021612,0.37642995,-1.3308616,-3.2674053,-5.9478,0.8790828,3.9229314,-3.883567,1.3864355,-1.2427586,-3.2841706,-1.3814145,-1.1444784,-1.5255489,0.7696548,0.6402719,1.7578775,1.7449372,-0.98829126,0.8404874,-1.1585516,0.20374797,0.86509997,-1.9015368,-0.25348425,0.73168373,1.382358,-0.67579144,0.7006471,0.31725636,0.6027604,-1.1719623,-0.34403265,0.05478886,1.6395591,-0.6334545,1.4042236,-0.7429018,-0.14642815,-1.9730562,0.5820653,0.77414453,-0.5881715,chair,9
-19.103468,5.650438,-0.9585065,-2.3141048,6.4607005,4.8840303,-6.067933,4.054983,-0.09274292,-0.8006705,0.24984694,-3.4095669,2.2448237,2.9921243,-2.182336,-0.1122013,0.05340013,0.6085758,3.6443403,0.18611974,-1.5967758,1.1445371,-1.0950103,-0.24771322,-1.1309032,-0.42455968,1.5498892,-1.0338876,-0.85833204,0.82729083,-2.8544552,1.2853593,1.5752652,0.96330273,-0.066452384,1.7499295,0.5297641,0.62961924,0.6223342,0.3552673,0.49915275,0.7848228,0.68964344,0.015620001,-1.0110857,-0.003031305,-0.18885233,0.22142887,-0.41906592,0.7253478,chair,9
-20.537947,3.1189895,-1.8592458,-3.6247144,4.670146,2.4699583,-7.779014,3.3257813,-2.0498753,0.34416598,0.45602098,-3.3090596,-0.1650926,2.0069795,-3.9565196,2.2498214,0.67647874,2.5588427,0.7213941,-1.3830928,-2.1988094,-0.630383,-2.0125515,-0.297254,-0.51880705,0.87788475,1.1246277,0.7866133,-1.190134,0.4991948,-0.7655933,-1.0093002,0.36805317,-0.1386651,-0.8551829,-1.1987336,0.4319636,0.7620558,0.6217997,-0.8298131,0.38414404,0.98856735,-0.6387384,0.49642837,-1.2303929,-0.03420392,0.15288696,-1.2888082,-0.27588823,0.15626992,chair,9
-18.16379,5.7883945,-3.0787907,-4.546558,4.1212335,1.921397,-5.9862175,2.9060585,-1.9146243,-1.204644,-2.1945863,-3.1775374,-3.9764936,2.7037833,-2.3772964,0.39074478,1.7995095,0.018290428,-0.51249075,-1.9935982,-0.16735733,0.1868408,-0.93852586,-1.6158235,0.41590527,-1.3137736,0.7508379,-0.023916718,-0.26094902,-0.2816135,-0.8229912,0.24594903,-1.0476205,-0.10704897,-0.16512495,0.12620781,0.9754554,-0.20179261,0.86623394,-0.25367084,-0.8580602,0.24298361,-1.0674287,-0.80840766,-0.8156982,1.1383164,-0.52819586,1.3429669,-0.08911319,-0.5005604,chair,9
-19.460386,4.61268,-1.8720591,-3.686349,7.165042,4.3554387,-7.317921,5.9438486,-0.5689077,0.77895623,0.83778536,-4.107226,-0.5256905,3.6145186,-2.453274,-0.26677963,-0.46879503,0.6897142,1.5867409,-0.24640933,-1.6419611,-0.30636978,0.26279256,-1.9869179,-1.1995022,0.02094381,0.6958121,0.100352176,0.9311455,-0.2981605,-1.785653,0.8813998,0.38168314,0.26739025,-0.67719203,1.2363716,-0.7143562,0.50457287,-0.9374504,0.792277,-1.9275769,-0.061561834,-1.4356505,0.59117126,-1.1447644,0.92653394,-0.017561423,-0.59731054,-0.21312778,-0.4965708,chair,9
-19.865608,5.7665973,-3.0812366,-3.1244528,3.171281,-0.39134395,-6.6647234,3.1073143,-0.4319266,1.3381908,2.8471847,-5.8706985,0.7095079,2.6317692,-3.2026916,0.86200756,-1.6285031,2.3079693,1.2111597,-0.62797534,0.69285303,2.1511054,0.7558079,-0.7682536,0.01848173,-1.2092787,0.33677012,-0.40188092,-0.15001424,-1.4526219,-1.156854,0.7960647,-1.0816076,-0.955332,-0.5500055,-0.6252823,-0.8764309,-0.20745601,-0.34149727,-0.78116256,0.29278404,-0.73623484,-0.6013323,0.53378266,-0.762707,0.2548168,0.61504,-1.4732302,-1.2923108,0.47498968,chair,9
-18.072605,7.666031,-2.2657905,0.37814888,7.7065153,5.199797,-5.2479267,4.0979395,-0.4823101,0.15967378,-3.8001328,-3.236556,0.7310614,2.1609938,-0.6299999,-0.5588428,-1.6265576,-0.38806218,-0.40615138,-1.1787702,-0.19024983,-0.21712193,-3.100656,-1.4937323,1.112166,0.17747219,0.7808798,-1.0674102,0.68578726,-0.7183758,-0.8990012,-0.46063662,0.17478988,0.98798513,0.21093366,-1.1721344,2.1099274,-1.0985839,1.4136335,-0.69178987,-0.12070839,0.059440825,0.16485527,-1.1304836,-0.9008501,0.31953624,1.3261939,0.030327562,0.35312575,0.30639493,shoe,9
-18.336836,7.363214,-0.31082037,0.21518865,8.695044,6.5828605,-5.426789,6.9064,0.33477622,0.98618245,-0.67408437,-1.2295868,0.9384151,1.5361215,-1.1123449,-1.6309968,-1.5815362,0.9154415,1.1082864,-1.8104174,0.13679576,-0.9404866,-1.513827,-1.9887081,0.61970264,-0.22722736,0.756291,-0.17293356,1.0083196,-1.46521,-1.4065076,-0.38608393,0.89838535,1.1086469,0.4830463,-0.09010877,0.46310428,-1.0464599,0.7038632,-0.49496767,0.057434175,0.28773394,0.78302735,0.24159345,-1.2340076,0.8872449,0.16590425,0.4421149,0.35771564,0.35031193,shoe,9
-18.368752,7.564976,-1.2213612,0.4957355,6.8604646,3.7139878,-5.9970927,6.608565,0.52597123,2.8240125,3.9770205,-1.7385,-0.06908933,0.783109,-2.0961225,0.3663366,-1.8800724,2.095901,1.4780614,-2.4068782,0.43647003,-0.22271286,-1.55355,-2.2128904,0.98862445,-0.43625662,0.41327557,-1.1501122,2.0950015,-0.5686132,-0.35606366,-0.47789347,1.2399046,0.44810915,0.955224,-0.38380623,1.22065,0.06934854,1.1081268,-0.4843622,-0.3098439,-1.5087996,-0.7419885,0.59239846,-0.15329783,-0.20205751,-0.08209426,-2.3126554,-1.304414,0.6267836,shoe,9
-19.935596,6.7073264,-3.3625686,-1.16501,3.7403998,1.5591145,-6.908063,3.9885225,-1.1740708,2.0094597,2.2441711,-0.97103566,-1.4808109,0.40567917,-0.4142197,1.1287862,-2.0381649,2.869233,-0.53517824,-3.4438992,-0.5068409,-0.20535938,-2.691307,-1.519545,0.4035363,0.415987,0.34948468,0.46958223,-0.44794825,-1.1140461,-0.61852,-2.9826338,0.7532145,-0.64157873,-0.9604779,-2.4133358,0.8794896,0.34407166,0.21224232,-0.3418617,-1.2902374,-0.76853323,0.06732213,-0.7673803,0.59627116,-0.0006983646,0.5897693,-0.20008406,-0.010898513,0.092418425,shoe,9
-18.71446,7.082395,-2.9766688,-0.61242694,4.631854,2.27336,-6.9241357,4.7035832,-0.15522422,1.8747865,-1.9658952,-2.0738213,-2.1885905,1.7655066,0.34653303,1.3239037,-2.2423198,2.7045872,-0.23662817,-3.2296546,-1.5166639,-1.7164989,-0.8798071,-0.17938851,-0.31513345,-0.6604919,1.6414698,-0.841092,1.6517776,-2.855103,-0.0004997291,-0.45073286,0.8635877,-0.70809186,-1.2782612,-0.33311182,2.1418707,-0.08064283,0.40348944,-0.50702524,0.6927962,-0.92569226,-0.62876534,-0.7057524,-0.16197176,0.45870018,0.21374567,0.6914047,0.46997982,0.57183987,shoe,9
-18.248749,8.062689,-3.2717228,-1.8213546,4.401943,4.113734,-5.710336,5.383933,0.9235227,0.50987154,-1.905561,-1.8769368,-0.4452545,1.7731311,0.4543184,0.4493216,-1.3159581,1.0577319,1.3075837,-2.8484292,-0.33542082,-0.39297438,-2.634283,-0.95740736,-0.05743563,-1.0237792,0.0063751466,-0.7369718,0.7413274,-1.2387824,-0.9560964,-0.1855014,0.44375277,0.97754544,-0.3128267,-0.5606503,1.0116191,0.14334206,0.7905905,-1.0680597,-0.31837454,-1.0711201,-0.24816574,-1.1034143,0.052712668,1.6907846,-0.46516958,0.34537727,1.1894773,-0.04111436,shoe,9
-18.821085,7.797742,-5.823442,-2.869704,1.1431172,0.66059566,-6.8592305,4.7820573,2.180086,0.006309123,0.5055284,-2.8820236,0.07895434,2.638423,-0.7287021,0.014297155,-1.9215777,2.8095603,4.7472787,-2.4343176,-0.04789403,-0.57542664,-0.5262465,0.4568373,-0.3066797,-1.5905533,0.50339246,-1.1814,-0.6448426,-1.7910248,-1.2497427,-0.3760822,1.5169716,0.5531069,-1.3534895,0.019820184,1.0804405,-1.0369825,1.4145278,0.07160888,-0.7484459,-0.8453734,1.1188391,-0.3507289,0.045419984,0.736811,0.16665362,-0.250473,-0.19283314,-0.036047768,shoe,9
-20.089989,7.639038,-6.3001504,-4.558655,-0.9647578,-1.7137313,-6.0918274,0.18922189,-0.90649915,0.7084526,0.59186023,-5.153708,0.4599809,1.1315793,-1.6876321,0.00023589485,-2.0438106,1.1826034,1.7598239,-2.8169193,-0.5523912,-0.4450665,-0.73560184,0.6430464,1.0919765,-0.4432616,1.0746742,-0.6106565,-0.60128987,-1.4294342,0.057469647,0.04291999,-0.18669018,0.117392406,-1.0848517,-0.95975417,2.0220227,-0.081261896,0.7111134,-0.76872545,0.66619587,-1.2997192,1.44212,0.697705,1.697421,0.92027354,-0.3513912,-0.5397022,-0.050064083,0.5263148,shoe,9
-19.961473,7.2270656,-5.6875944,-3.1425302,2.1367848,-1.4183403,-6.2718477,1.987906,-0.24340044,1.8750718,2.88208,-5.632795,0.35509673,2.023927,-2.4118698,1.4110351,-2.8529348,2.365701,0.9269106,-1.2946206,0.32584995,-0.36147165,-1.2543575,-0.627866,1.4547786,-0.35112238,0.17901567,-1.0367194,-0.14280657,-1.8843223,-0.8580614,2.1193588,0.6501361,-1.57632,-1.5881767,-1.7802206,-0.09071253,-1.6202792,0.053889632,0.87191355,1.3564852,-0.58165705,-0.19599144,1.1672988,0.17641397,0.30273277,0.6609976,-0.27783364,0.44055182,0.5188401,shoe,9
-19.430122,9.581321,-3.7701921,0.880146,1.5325949,-2.1882248,-7.6403136,0.38225016,-0.45256707,0.43903375,2.7160246,-5.310852,-1.866323,1.0498067,-1.6790472,0.07757894,-1.247133,-0.0068373643,1.1487421,-2.2745922,0.29652777,-0.47966653,-1.242288,0.13050121,1.7521273,1.0339073,2.2933729,-1.3911971,-0.473283,-1.1628493,-0.22902638,1.6438895,0.88978845,1.439635,-0.42182806,-0.96742535,-0.6335279,-0.8310619,0.37802172,-0.11025352,-1.2452283,-0.681669,0.04430896,0.35424507,0.5362059,0.66997313,0.3826456,-0.13372816,-0.45701233,0.06632789,bottle,9
-19.550474,8.942819,-5.6371746,-1.9111428,3.3701453,-1.6592171,-5.396441,2.8717456,0.9116012,2.0378625,1.2465645,-4.3526473,-0.19679815,1.4267805,-3.2137098,2.0437486,-1.0484389,-1.2145982,0.15084392,-2.6640308,2.3340242,-0.19713509,-1.4762881,-0.49164426,1.4110065,0.19704078,1.1356648,-0.9502608,-0.7250809,-1.0006588,-0.8560076,0.9527934,0.18290608,0.89917547,-0.43030018,0.042588126,-0.3122904,-0.7413939,-0.33966446,0.6358399,0.3028949,-0.98986304,0.040896162,0.53406096,0.098215535,0.9580249,-0.80202997,1.1512586,0.0077050733,0.14700611,bottle,9
-20.114777,7.7586193,-3.4082456,1.3031429,3.7903883,-0.58486927,-8.164209,3.906465,-0.23435912,0.4653263,0.0040548914,-3.368939,-1.4739656,1.3727636,-1.6425024,3.3504345,-2.975135,2.1415107,0.6189132,-1.413529,0.79962564,-1.0696737,-0.5810087,-1.1459712,0.8392992,-0.45006007,0.7861975,0.7103217,-0.26697046,-1.8549026,-1.0381528,-0.15985397,0.38787916,0.75996745,-0.76920563,-0.9041488,-0.79632133,-0.8630791,-1.3684714,-0.27042574,1.6132524,-0.4781595,1.0432167,0.5006206,-0.79936373,-1.0879117,0.5156809,0.20365413,0.7246573,-0.37724894,bottle,9
-19.938429,9.1556225,-4.6805053,0.19707593,1.7045811,-2.7625105,-8.117318,4.0125666,0.8506786,-0.2003811,-2.3414552,-4.5160666,-2.5541449,1.935457,-2.2666018,1.9585046,-1.499729,1.3468136,0.9538764,-1.5734953,0.4647031,-0.24136156,-1.0655761,-0.87545514,0.5479687,-1.8739729,-0.42836574,0.8409268,1.2990469,-2.2174568,-0.93281186,1.6866481,-0.320481,0.7720031,-0.20679405,0.7140154,-0.04607527,-0.77069277,-0.28251165,-0.113173604,-0.1674617,0.051931705,-0.5281252,-0.27270558,-0.27487186,-0.39965385,0.06273677,0.26258373,-0.45304716,-1.6001679,bottle,9
-19.61687,8.427535,-3.6422663,1.5599409,3.8789887,-0.8095211,-8.278486,3.3559222,-0.35183498,0.7352016,-1.1396413,-5.048345,-1.7830569,1.914806,-1.5292751,0.4926037,-3.2673712,-0.8992177,-0.21874447,-1.3355775,-0.6416923,-2.074371,-2.0922582,-3.5320876,1.6696389,1.3549951,-0.6518937,-0.48036572,0.3380709,-1.6951312,-0.061115418,-0.49794734,-1.2397139,1.2507155,-0.75538534,-0.16730328,-0.20102085,0.27389243,-0.63784915,-1.1689149,-1.5242648,-1.2324774,-0.5538753,-0.046834566,0.21664403,-1.6010593,0.6668246,0.6008344,0.109870724,-0.68600744,bottle,9
-19.271786,9.920755,-2.8296056,2.6493902,8.14925,3.175435,-6.1752143,4.684522,1.5522844,0.9918941,1.1857641,-5.8128414,1.806641,2.418854,-1.0701935,-0.14729823,-3.384106,-0.7840213,0.6131075,-1.3393416,-0.91728216,1.696449,0.91512597,-2.532081,0.56186247,0.8925449,0.07030705,-1.1566415,-0.19813046,-2.1025734,0.44250572,-0.22242267,0.46843562,2.1097486,-0.83917695,-0.6067199,0.9561802,0.058454815,-0.47481945,0.036392763,-0.0021880677,-0.36542475,-0.1934606,0.6083661,0.2847174,0.0758397,1.1007428,-0.11936423,-0.781101,0.4741359,bottle,9
-20.541718,8.693489,-3.6513455,0.9160527,4.187141,-0.5315448,-5.9716763,2.018821,1.7404652,0.18935469,0.3706116,-6.20718,1.7495438,2.7196445,-0.091834545,2.163107,-2.9108737,-0.29435498,0.7132466,-1.475125,-0.72975266,2.3958812,-0.029557442,-0.8125279,1.4491016,1.2070848,-0.51139283,0.52095014,-0.90265644,-2.9962766,0.06606809,0.17765082,-0.65234154,-0.17948228,-0.38616467,-2.865435,-0.49155116,0.13891622,0.76092184,-0.094040245,1.590181,-0.5233036,1.1384624,0.096179634,-0.47622728,0.61786497,0.10771299,-1.8546429,-0.5042972,-0.31494388,bottle,9
-19.943386,9.088947,-4.19067,1.5643008,4.8651237,-2.1482086,-5.5535603,4.279172,0.77644145,-0.482906,-3.1072302,-5.349852,0.22525397,3.1669314,-1.1418794,1.1063237,-1.8360631,-0.27654618,-0.15993696,-0.32306162,1.2442513,1.9640113,-0.6894217,-1.0069798,0.9077031,0.95706415,-0.44112724,-0.73387367,-0.4979624,-1.7076718,0.87202936,1.6904986,0.24737549,0.559445,0.32676187,-0.6748367,-0.36141726,-0.44532028,0.2264216,-0.3993309,0.27661023,0.17870453,-0.4289038,-0.14763042,-0.68311894,0.41159904,-0.11293717,0.30790907,-1.1369351,-1.3798597,bottle,9
-17.58976,9.818431,-3.8738298,2.3910816,6.266535,-0.22995834,-3.038374,4.264511,1.7788981,0.07574075,-0.6004921,-5.8758755,0.38370025,2.8906786,-1.9677016,-1.31048,-2.0459664,-1.8670334,0.082910396,-0.7672509,-0.066946566,0.94186646,0.7211721,-0.6010394,1.700082,0.16671629,0.2841264,-0.73914206,-0.29379183,-2.6702187,0.6099567,0.6116798,0.17842798,1.3757352,-0.72031915,1.1819972,0.42179984,-1.8062998,-0.6004976,0.34726372,0.08928339,-0.07586913,0.35443646,0.12909976,-0.63456506,0.04673324,0.09652348,1.458878,-1.0090215,-0.36891007,bottle,9
-11.317505,14.373687,-1.702717,13.189813,-6.7981396,0.9361643,-1.1506145,-6.194376,-0.8085076,-0.015128075,-0.8758014,3.3633115,1.4567547,0.28295392,-0.065250926,-0.34980124,-0.7751112,0.44337195,-3.7705157,3.6046343,0.119258784,-1.8917737,-0.72322226,-0.58154994,1.5386661,1.545889,1.7189535,-0.14448921,-0.57161015,-2.6060395,0.59487146,-0.9744431,-0.4619286,0.38975677,-0.6198345,-0.27790424,0.4833241,-0.2281114,1.0660294,0.592062,0.70816433,0.57797533,0.67213243,-0.13489887,0.2748771,-0.9717771,-0.5579941,-1.4063972,1.1535609,-0.031620152,cat,10
-11.170077,14.356027,-3.2816317,12.928505,-4.3453307,1.642259,0.62237084,-0.65319073,0.09418983,-1.1775918,-2.7517066,5.134429,1.9552635,1.1828772,-1.0598843,-3.3244588,-0.5484339,-0.59977716,-1.4115914,2.479748,3.0523195,-0.84168243,-0.45167792,-1.792424,-0.24532893,0.6725365,1.5091444,-1.1558591,0.659572,-2.261199,-0.4482819,1.3741515,0.72975975,0.5447073,-0.21041635,0.21324658,-0.16743916,-1.0399371,1.0199293,-1.1014098,-0.90529096,0.6120517,-0.7810601,-1.10543,0.63146514,0.3124047,-1.3512523,0.75181705,-0.27268973,-0.01465867,cat,10
-9.962658,13.866664,-1.2242565,13.847979,-5.5244107,1.8478473,-2.688491,-1.0465199,0.41146567,1.6391637,2.2397847,6.5666103,1.9246778,-0.58610344,-0.19070809,-3.6140826,-1.1120205,0.16694954,-1.4044133,1.286168,2.2716546,-1.331374,0.32143262,-2.7576532,-0.41001672,0.60620546,1.1417978,0.17628056,1.0805637,-2.1401134,-0.4630615,1.2535583,0.80988324,0.8029777,-0.20702319,0.068924,0.9090205,-1.3098508,-0.99198675,0.13673419,0.8811097,0.9968634,-0.20800418,-0.71807814,-0.087002255,-0.26074508,-0.5106297,-0.68572044,-0.65996605,0.420321,cat,10
-12.164661,12.701081,-1.4828607,13.468383,-4.4408717,1.3244382,-1.992973,-0.64330024,-0.017817989,1.7119492,2.9092247,6.1714005,2.156927,-0.25616625,0.088870235,-2.6283362,-1.8592416,1.0389723,-1.3674048,-0.43087092,1.5038974,-0.58406454,0.19110551,-1.9208084,-0.88978064,-0.17946061,1.0076392,0.88824254,0.1489629,-1.2294233,-0.6923511,1.4781723,1.4075166,-1.0535984,-1.3354791,0.13781808,0.28624102,-0.28031805,-0.2931427,1.4142934,0.48652464,0.76201725,-1.5029811,-0.2390248,-0.29150397,0.06905535,-0.8265711,-0.32916495,-1.0910836,0.35888723,cat,10
-12.263667,14.796107,-1.1804776,14.867715,-7.9963756,0.88776404,-3.4987612,-3.9092004,0.56684256,1.6304146,0.8736982,5.809767,3.0978863,0.11797509,0.9034908,-0.3162482,-0.5901141,1.3276572,-1.2498999,-0.28630328,1.3131377,1.0812719,1.0279391,-0.7480103,0.4488517,0.9560043,1.5150678,1.855762,-0.57111084,-2.2673042,0.4119729,-0.208082,-0.76905304,0.48586854,-1.8922304,-0.73763704,1.2614303,0.6959583,0.2721035,0.37861583,0.51101214,-0.033866197,-0.96494216,-0.11380904,-0.47215274,-0.78258663,-0.72858924,-0.73269725,-0.8449144,-0.29591373,cat,10
-12.807095,15.2863455,-3.2454348,13.674582,-9.758983,-0.812791,-3.4700816,-2.5916562,0.77802086,-0.07846389,-2.005545,5.3189383,2.164652,0.893975,1.0049244,-1.5727168,0.017999215,0.8703021,-0.11736561,-0.021135341,-0.27622187,1.6300629,1.957968,0.36227366,-0.6477235,0.82512057,1.9186739,0.6232362,1.0891731,-2.0185754,0.5822439,0.5746684,-0.477317,0.43211824,-1.619839,-1.0166311,1.3851957,-0.06857755,2.1152105,-0.16740616,0.025066284,1.7194456,-0.3542079,-0.20922112,-0.062905826,-0.50545174,0.21619293,0.065217085,-1.5041955,-0.27400285,cat,10
-13.785692,13.787327,-5.3708467,11.554271,-9.797063,-2.0461407,-3.206458,-2.299882,-0.3346681,0.66541064,-0.47079232,3.3499818,2.5551813,0.9267798,-0.081033505,-2.7785373,-0.7949343,0.3184155,1.38593,-0.010709145,-0.9739041,1.3416016,1.7128557,0.79343903,-0.20934117,0.030310025,1.2493068,-1.4128379,-1.1662564,-1.0340874,0.61863524,0.45373267,-0.37650776,0.6158838,-0.9285218,0.64316523,0.93745935,-0.11295566,1.9828795,0.034019172,0.72037977,0.043423247,0.19096267,0.44646987,-0.23979168,0.40178454,-0.56056905,0.44404933,-0.56377286,-0.39481926,cat,10
-14.356254,12.501418,-5.673497,9.99088,-9.673176,-2.6500494,-1.4937718,-3.5398955,-1.4224727,0.81805843,0.9724182,2.5355844,1.816512,0.15555713,-1.7070576,-0.7142238,-1.1078093,0.7448378,-0.84811354,0.5186527,0.26010305,0.39126897,0.064299606,0.93765944,-0.07751314,0.4084026,0.31158784,-1.1693758,-1.2236147,0.45179877,-0.35579488,0.9668072,-0.23471324,-0.8921362,-2.0452545,0.7096292,-0.77915245,0.099565,0.8493922,-0.10420794,1.1873698,-0.79376173,0.12154255,-0.19806118,0.6188057,0.9098781,-0.31404528,0.024575131,0.7720823,0.6037185,cat,10
-13.63125,11.1720705,-5.1545186,10.098804,-7.193191,0.3482418,-0.97235537,-1.8491848,-3.0767515,0.5259613,-0.8224947,3.1117084,1.8901845,0.21342891,-0.98323977,0.5903487,-1.010157,0.20238943,-2.9455786,2.364342,-0.037433643,-1.3072026,0.768699,-0.36294994,0.6304299,0.9202019,0.9879912,0.15734693,-1.1339988,0.016263865,-0.8465425,-0.8042743,-0.75414026,-0.56152964,-0.76105636,0.5302477,0.14181854,0.38810194,0.14701654,-0.1284278,1.4212314,0.032272033,-0.15938152,0.08206779,-0.9222627,-0.466782,-0.92474943,1.796084,0.0004963778,-0.31976068,cat,10
-13.476859,14.604069,-5.5470343,10.044288,-8.08226,-0.7569901,-0.16593821,-2.6659503,-2.180665,-0.6474816,-2.1352513,1.6580747,0.12878014,1.9887599,1.7585443,-2.6764877,0.5803676,-1.2887881,-1.9682148,1.0263201,-1.8213744,1.0111456,-1.0560486,0.9204666,-0.6611643,-0.450124,-0.25905383,-0.8034114,-0.10139298,-1.6949985,0.20893566,-0.23655854,0.18537903,1.4501976,0.1519901,0.78673,-0.12660384,-0.73233855,0.5680876,-0.081277795,0.8565326,-0.450775,-1.206109,0.53613985,0.25145411,0.29364282,-0.7382891,0.44111365,-0.24152589,0.15638497,scrambledpix,10
-13.603354,15.608574,-5.6373796,9.186038,-11.229282,-2.3365712,-1.1814152,-4.6109104,-0.72340417,0.9623002,2.2364097,1.7929229,1.3549559,0.8961651,-0.16773194,-1.4824167,0.9923805,0.5285652,0.90215856,1.2231021,-1.2475383,1.8294432,-0.8884557,2.8683667,-0.27566484,-0.95322144,1.5895293,-0.04673625,0.2922474,-0.9672381,0.47665638,0.008249598,-0.67119306,1.5297157,-0.2002647,0.97015345,-0.84784716,-0.11605285,-0.4690264,-0.47967413,0.6117852,-0.9191691,-0.28279692,-0.47027138,0.45497182,-0.15478946,-0.80833465,-0.8463746,-0.5072266,-0.36403894,scrambledpix,10
-15.199766,12.094944,-6.842972,7.328137,-10.523248,-4.4956403,-0.95814687,-5.232953,-2.4530368,1.3050092,0.95767355,0.79413944,-0.43458003,0.29296607,-0.85624206,-0.68291354,0.6739469,1.9153297,-1.6160927,1.3881053,-1.24814,1.3487178,-1.211596,2.1003973,-0.012485011,-1.3369328,1.362528,-0.5435901,-0.7769464,-1.1094708,-0.0134183075,-0.0029329376,-1.0257185,-1.4248247,-1.055122,-0.8560411,-0.060155813,-0.04080921,-0.42514038,0.08108498,0.6394087,-0.41762292,-0.32141167,-0.40960777,0.1390269,-0.6433187,-0.21361443,1.1595477,1.3420637,0.70704305,scrambledpix,10
-15.050465,11.865484,-6.308388,7.467541,-8.342904,-2.231236,-0.7632224,-3.571676,-3.2169929,-0.4760766,-1.4066406,1.4616219,-2.6793914,0.61268294,-0.4257952,0.42012182,0.5342235,0.6286787,-2.8139617,2.9797053,-0.8808418,0.89991456,-1.2300746,0.8087551,-0.5335481,-1.2961185,-0.36591795,-0.5070608,0.30754516,-0.532822,-0.16499887,-0.9341991,0.2377469,-0.4845674,0.062081296,1.3801348,-0.64065206,-0.07417677,-1.0675942,0.13017826,1.2473214,0.06787382,-0.6527414,-0.03784017,-0.08593666,-0.04892159,-0.05543343,1.3663791,1.0600749,-0.91748977,scrambledpix,10
-13.01439,14.3008175,-4.466703,9.431444,-6.02533,-0.6176203,-0.4405935,-1.9571373,-1.9706793,-0.863931,-2.3365548,2.0046554,-1.3218876,1.6740246,0.34125355,-1.4370731,0.12852325,0.31239092,-2.2351449,3.4639251,-1.2686033,1.1293877,-1.4964848,-0.60693663,0.04529964,-1.5230093,-1.2050735,-2.0182595,0.531315,-1.4530685,1.3892578,0.4537972,-0.2684487,0.44090316,0.30351943,0.67301464,0.783205,0.62907195,-0.30074474,-0.27705663,-0.16944525,0.008474373,-0.6801513,0.3098953,0.7034604,-0.96342516,-0.43010274,0.13307936,-0.10158923,-0.39401934,scrambledpix,10
-13.190655,13.289059,-3.6246562,10.731038,-5.187457,1.4097692,-0.23911558,-2.2015772,-1.4475096,-0.38675937,-2.211247,1.5563313,1.7062563,1.65898,1.5095588,-1.9152135,-0.31862324,1.2034138,-0.6341464,2.1464994,-0.6451294,1.9156537,-1.338342,-0.4813503,0.23091403,-1.59486,-0.36161298,-1.6144232,0.01951931,-1.752799,1.2914637,0.08319844,0.14645223,1.0134116,0.625252,0.16691242,0.5860323,1.0252522,0.27522865,-0.97700655,0.43097782,0.028601054,-0.085575715,1.0727543,-0.71900535,-0.89126974,0.08726295,-0.16948614,-0.5652736,-0.26675814,scrambledpix,10
-14.820376,12.418275,-4.743123,8.952316,-6.882698,-0.91842896,-0.6917,-2.980302,-2.1667845,0.31918588,1.0497187,0.8389577,1.6287385,1.0615056,0.6982687,-2.5824842,-0.0028367778,0.45193592,0.42141807,0.5090289,-1.9557097,3.3292122,-0.6728,0.5911523,-1.0827757,-1.597175,0.6625285,0.11156582,-0.62749875,-0.71095294,0.19038244,-0.2218188,0.06330926,1.3688323,-0.07083221,0.5208508,0.51994306,-0.53102916,0.30351427,0.5322271,-0.1673353,-0.29678392,-0.47837457,0.961106,0.0222332,0.4982769,0.17900246,0.16340859,-0.41585732,-0.15016955,scrambledpix,10
-14.228682,12.709289,-5.286349,8.9618025,-9.776526,-3.691254,-2.3480322,-4.363257,-1.9049805,1.0274236,0.6823304,1.1010059,1.2632601,0.6291104,0.2397951,0.032147203,1.0557259,0.4008994,-0.6189321,0.11875665,-1.2884629,3.4375458,-1.0477586,1.2529873,-0.46302745,-1.432868,0.19676878,0.07390493,-0.8206631,-1.2768673,-0.09447028,0.41654205,-0.39723894,0.5586855,-0.92789394,0.23889229,-0.93190396,-0.25244135,-0.6022528,0.60468674,0.7340025,-0.39951688,-0.35003635,0.3652487,-0.01600883,-0.18825312,0.2062775,-0.7519225,0.88271224,-0.12817599,scrambledpix,10
-16.587616,12.605073,-7.560912,7.67691,-9.314485,-4.531804,-2.531654,-2.8530996,-2.1964188,-0.30765423,-2.469985,1.0045311,-0.42405456,1.1188687,-0.548843,0.18122049,1.2501186,0.28870496,-0.4520945,0.9956861,-1.2444023,2.6542902,-0.19626391,2.0564826,-0.8358983,-0.43245596,0.0544023,-0.45663238,0.7412367,0.91541,-0.05542687,1.0229148,-0.03344407,0.37639585,-0.7974563,0.40554383,-0.68337095,0.65260804,1.120893,-0.30164573,0.6988281,-0.3606396,-0.651975,0.46302956,0.93672234,1.118386,-0.21844144,0.24641152,-0.66149926,-0.17912328,scrambledpix,10
